211, 3509206, 1, 4096, 9449472
2754, 11699110, 1, 4096, 6524928
2777, 8449110, 1, 4096, 9588736
2826, 12349142, 1, 4096, 4640768
4369, 4939086, 1, 4096, 5935104
6805, 12739118, 1, 4096, 9781248
7864, 8969102, 1, 4096, 7204864
7909, 9099158, 1, 4096, 1015808
7973, 1819062, 1, 4096, 569344
9518, 3119206, 1, 4096, 10006528
12108, 10529142, 1, 4096, 4943872
12984, 4809094, 1, 4096, 6742016
13046, 9879078, 1, 4096, 5771264
13399, 2989102, 1, 4096, 3330048
13438, 5459126, 1, 4096, 7233536
13463, 5719110, 1, 4096, 4452352
16595, 6369158, 1, 4096, 10481664
18149, 7539150, 1, 4096, 4710400
19900, 3119078, 1, 4096, 5890048
21619, 7409070, 1, 4096, 6311936
23128, 9099126, 1, 4096, 2187264
23190, 5719174, 1, 4096, 9723904
23650, 7669174, 1, 4096, 2420736
26362, 8449062, 1, 4096, 2383872
27171, 10529182, 1, 4096, 10223616
28245, 8579126, 1, 4096, 6074368
29627, 7019142, 1, 4096, 790528
31632, 11829166, 1, 4096, 7680000
33432, 1949070, 1, 4096, 6717440
34975, 6889102, 1, 4096, 4521984
38032, 4029110, 1, 4096, 7311360
38464, 4289102, 1, 4096, 10113024
38533, 5719110, 1, 4096, 6811648
40195, 8709166, 1, 4096, 86016
42197, 9359094, 1, 4096, 2170880
43562, 9489118, 1, 4096, 5820416
43628, 9489126, 1, 4096, 9981952
45552, 11959070, 1, 4096, 9650176
48642, 8709134, 1, 4096, 4988928
48683, 7799062, 1, 4096, 4915200
50257, 7539118, 1, 4096, 8441856
53337, 8839110, 1, 4096, 5337088
53741, 8449078, 1, 4096, 4268032
55283, 9229070, 1, 4096, 3768320
57730, 5199118, 1, 4096, 7663616
58855, 8709134, 1, 4096, 2998272
60840, 2599102, 1, 4096, 5181440
63493, 3119070, 1, 4096, 5844992
63924, 9099062, 1, 4096, 5849088
63955, 11309078, 1, 4096, 4964352
64011, 10269086, 1, 4096, 3497984
65538, 10009158, 1, 4096, 9756672
68649, 3249190, 1, 4096, 1138688
69120, 6629198, 1, 4096, 10285056
69135, 8189102, 1, 4096, 7655424
72216, 6109086, 1, 4096, 5922816
74323, 5589102, 1, 4096, 3129344
74348, 2209102, 1, 4096, 643072
77526, 4029062, 1, 4096, 847872
79102, 11179150, 1, 4096, 6660096
79485, 7279134, 1, 4096, 1912832
82579, 9229166, 1, 4096, 8634368
84530, 10529182, 1, 4096, 995328
86125, 8579070, 1, 4096, 1486848
88334, 8189070, 1, 4096, 1949696
89696, 4159190, 1, 4096, 9908224
89773, 10399094, 1, 4096, 7929856
92923, 12089110, 1, 4096, 5033984
94836, 10269110, 1, 4096, 2015232
94903, 1819158, 1, 4096, 7761920
96458, 4289174, 1, 4096, 753664
99262, 7799094, 1, 4096, 2748416
100023, 8709086, 1, 4096, 4280320
103218, 7929158, 1, 4096, 10403840
105188, 10139198, 1, 4096, 1708032
108340, 10529174, 1, 4096, 9027584
110292, 6629078, 1, 4096, 7847936
111863, 5329134, 1, 4096, 3493888
114916, 2729086, 1, 4096, 1552384
115379, 5069142, 1, 4096, 6983680
115458, 7149110, 1, 4096, 3772416
118610, 11699078, 1, 4096, 2908160
120569, 9359086, 1, 4096, 4481024
122144, 9749086, 1, 4096, 6082560
124266, 7409094, 1, 4096, 3915776
125631, 10009086, 1, 4096, 2437120
125710, 6499118, 1, 4096, 5894144
128876, 7019086, 1, 4096, 7315456
130794, 7799118, 1, 4096, 3629056
130808, 7669142, 1, 4096, 9228288
130874, 1949062, 1, 4096, 8781824
134055, 9489094, 1, 4096, 6750208
