211, 211508421, 1, 4096, 9449472
2754, 2542484507, 1, 4096, 6524928
2777, 23508496, 1, 4096, 9588736
2826, 49219731, 1, 4096, 4640768
4369, 1542252775, 1, 4096, 5935104
6805, 2436723764, 1, 4096, 9781248
7864, 1058840392, 1, 4096, 7204864
7909, 45107710, 1, 4096, 1015808
7973, 63428657, 1, 4096, 569344
9518, 1544880893, 1, 4096, 10006528
12108, 2590130678, 1, 4096, 4943872
12984, 876606489, 1, 4096, 6742016
13046, 61279437, 1, 4096, 5771264
13399, 353355327, 1, 4096, 3330048
13438, 39128037, 1, 4096, 7233536
13463, 24708616, 1, 4096, 4452352
16595, 3131844173, 1, 4096, 10481664
18149, 1554563170, 1, 4096, 4710400
19900, 1750564050, 1, 4096, 5890048
21619, 1718959382, 1, 4096, 6311936
23128, 1509079965, 1, 4096, 2187264
23190, 62037649, 1, 4096, 9723904
23650, 460248363, 1, 4096, 2420736
26362, 2711929597, 1, 4096, 2383872
27171, 809031966, 1, 4096, 10223616
28245, 1074320060, 1, 4096, 6074368
29627, 1381679562, 1, 4096, 790528
31632, 2004671087, 1, 4096, 7680000
33432, 1800227924, 1, 4096, 6717440
34975, 1543132754, 1, 4096, 4521984
38032, 3056854305, 1, 4096, 7311360
38464, 432425838, 1, 4096, 10113024
38533, 68592993, 1, 4096, 6811648
40195, 1661557025, 1, 4096, 86016
42197, 2002185295, 1, 4096, 2170880
43562, 1365557007, 1, 4096, 5820416
43628, 65883330, 1, 4096, 9981952
45552, 1923849883, 1, 4096, 9650176
48642, 3089567361, 1, 4096, 4988928
48683, 40795845, 1, 4096, 4915200
50257, 1574161232, 1, 4096, 8441856
53337, 3079844127, 1, 4096, 5337088
53741, 404396444, 1, 4096, 4268032
55283, 1541813480, 1, 4096, 3768320
57730, 2447234285, 1, 4096, 7663616
58855, 1124673539, 1, 4096, 2998272
60840, 1984943191, 1, 4096, 5181440
63493, 2653759642, 1, 4096, 5844992
63924, 430389188, 1, 4096, 5849088
63955, 31356883, 1, 4096, 4964352
64011, 55671019, 1, 4096, 3497984
65538, 1527142598, 1, 4096, 9756672
68649, 3111351052, 1, 4096, 1138688
69120, 471110203, 1, 4096, 10285056
69135, 14396628, 1, 4096, 7655424
72216, 3081418379, 1, 4096, 5922816
74323, 2106238646, 1, 4096, 3129344
74348, 25426191, 1, 4096, 643072
77526, 3178475130, 1, 4096, 847872
79102, 1575745513, 1, 4096, 6660096
79485, 382870085, 1, 4096, 1912832
82579, 3094386389, 1, 4096, 8634368
84530, 1950367922, 1, 4096, 995328
86125, 1595165041, 1, 4096, 1486848
88334, 2208607308, 1, 4096, 1949696
89696, 1361900009, 1, 4096, 9908224
89773, 77759493, 1, 4096, 7929856
92923, 3149219406, 1, 4096, 5033984
94836, 1913355302, 1, 4096, 2015232
94903, 67201864, 1, 4096, 7761920
96458, 1555048230, 1, 4096, 753664
99262, 2803372641, 1, 4096, 2748416
100023, 761722718, 1, 4096, 4280320
103218, 3194281401, 1, 4096, 10403840
105188, 1970947465, 1, 4096, 1708032
