8, 8674216, 1, 4096, 0
17, 8290106, 1, 4096, 4096
25, 8353625, 1, 4096, 8192
33, 8357022, 1, 4096, 12288
42, 8355910, 1, 4096, 16384
50, 8342564, 1, 4096, 20480
58, 8365438, 1, 4096, 24576
67, 8342785, 1, 4096, 28672
75, 8338677, 1, 4096, 32768
83, 8371509, 1, 4096, 36864
92, 8332987, 1, 4096, 40960
100, 8357202, 1, 4096, 45056
108, 8355809, 1, 4096, 49152
117, 8334360, 1, 4096, 53248
125, 8351572, 1, 4096, 57344
134, 8454134, 1, 4096, 61440
142, 8204435, 1, 4096, 65536
150, 8252356, 1, 4096, 69632
158, 8319792, 1, 4096, 73728
167, 8702891, 1, 4096, 77824
175, 8020010, 1, 4096, 81920
183, 8330572, 1, 4096, 86016
192, 8701779, 1, 4096, 90112
200, 8016934, 1, 4096, 94208
209, 8310575, 1, 4096, 98304
217, 8353535, 1, 4096, 102400
225, 8487597, 1, 4096, 106496
234, 8219053, 1, 4096, 110592
242, 8696378, 1, 4096, 114688
251, 8361720, 1, 4096, 118784
259, 8334389, 1, 4096, 122880
267, 8364736, 1, 4096, 126976
275, 7995734, 1, 4096, 131072
284, 8673726, 1, 4096, 135168
292, 8028496, 1, 4096, 139264
301, 8674738, 1, 4096, 143360
309, 8162657, 1, 4096, 147456
317, 8184939, 1, 4096, 151552
325, 8355229, 1, 4096, 155648
334, 8900921, 1, 4096, 159744
343, 8129085, 1, 4096, 163840
351, 8357352, 1, 4096, 167936
359, 8014680, 1, 4096, 172032
367, 8329931, 1, 4096, 176128
376, 8355229, 1, 4096, 180224
384, 8701378, 1, 4096, 184320
393, 8354457, 1, 4096, 188416
401, 8016123, 1, 4096, 192512
409, 8452381, 1, 4096, 196608
417, 8330443, 1, 4096, 200704
426, 8213453, 1, 4096, 204800
434, 8365738, 1, 4096, 208896
443, 8681531, 1, 4096, 212992
451, 8024669, 1, 4096, 217088
459, 8352072, 1, 4096, 221184
468, 8350971, 1, 4096, 225280
476, 8557778, 1, 4096, 229376
485, 8490081, 1, 4096, 233472
493, 8009169, 1, 4096, 237568
501, 8328448, 1, 4096, 241664
509, 8354838, 1, 4096, 245760
518, 8742916, 1, 4096, 249856
527, 8534635, 1, 4096, 253952
535, 8132010, 1, 4096, 258048
543, 8333027, 1, 4096, 262144
551, 7986928, 1, 4096, 266240
560, 8701818, 1, 4096, 270336
568, 8241265, 1, 4096, 274432
576, 8106142, 1, 4096, 278528
585, 8721836, 1, 4096, 282624
593, 8000323, 1, 4096, 286720
601, 8470415, 1, 4096, 290816
610, 8266743, 1, 4096, 294912
618, 8297620, 1, 4096, 299008
627, 8671181, 1, 4096, 303104
635, 8346663, 1, 4096, 307200
643, 8036811, 1, 4096, 311296
651, 8311356, 1, 4096, 315392
660, 8653868, 1, 4096, 319488
668, 8423937, 1, 4096, 323584
676, 8021462, 1, 4096, 327680
685, 8315303, 1, 4096, 331776
693, 8335071, 1, 4096, 335872
701, 8370357, 1, 4096, 339968
710, 8327887, 1, 4096, 344064
719, 8711236, 1, 4096, 348160
727, 8034297, 1, 4096, 352256
735, 8280739, 1, 4096, 356352
743, 8344599, 1, 4096, 360448
752, 8355830, 1, 4096, 364544
760, 8329000, 1, 4096, 368640
769, 8888228, 1, 4096, 372736
778, 8779864, 1, 4096, 376832
786, 8023807, 1, 4096, 380928
793, 7737430, 1, 4096, 385024
802, 8344489, 1, 4096, 389120
810, 8339980, 1, 4096, 393216
818, 8348566, 1, 4096, 397312
827, 8335792, 1, 4096, 401408
835, 8373973, 1, 4096, 405504
843, 8354307, 1, 4096, 409600
852, 8354567, 1, 4096, 413696
860, 8351632, 1, 4096, 417792
869, 8346051, 1, 4096, 421888
877, 8378823, 1, 4096, 425984
885, 8330012, 1, 4096, 430080
894, 8341123, 1, 4096, 434176
902, 8343757, 1, 4096, 438272
910, 8353375, 1, 4096, 442368
919, 8337475, 1, 4096, 446464
927, 8353836, 1, 4096, 450560
935, 8353987, 1, 4096, 454656
944, 8373993, 1, 4096, 458752
952, 8502785, 1, 4096, 462848
961, 8349608, 1, 4096, 466944
969, 8329340, 1, 4096, 471040
977, 8205227, 1, 4096, 475136
985, 8357082, 1, 4096, 479232
994, 8354657, 1, 4096, 483328
1002, 8353665, 1, 4096, 487424
1011, 8353626, 1, 4096, 491520
1019, 8349748, 1, 4096, 495616
1027, 8503446, 1, 4096, 499712
1036, 8183787, 1, 4096, 503808
1044, 8578297, 1, 4096, 507904
1052, 8277693, 1, 4096, 512000
1061, 8348986, 1, 4096, 516096
1069, 8377370, 1, 4096, 520192
1078, 8336564, 1, 4096, 524288
1086, 8343647, 1, 4096, 528384
